title,pub_date
"Viacom, engaged in a public battle with top Internet online video service YouTube, said on Tuesday it had agreed to offer its videos to Joost, the Internet video service created by the founders of Skype.",2007-02-20T16:07:53+0000
"Middlebury College has jumped into a growing debate within journalism, the law and academia over what respect, if any, to give Wikipedia articles.",2007-02-21T05:00:00+0000
"SAN JOSE, California — By the end of February, most of the employees at eBay's San Jose headquarters will collect their possessions, wave a final goodbye to their landline telephones and change cubicles.",2007-02-21T05:00:00+0000
John Donahoe tries to make eBay easier to use for its shoppers and sellers — and more attractive to investors.,2007-02-21T05:00:00+0000
"In happier days, Bill Clinton snubbed the father of containment theory, George F. Kennan, to gossip with his pal David Geffen at a White House dinner. [Kurt Andersen]",2007-02-21T22:36:31+0000
SAN FRANCISCO — Google is taking aim at one of Microsoft's most lucrative franchises.,2007-02-22T05:00:00+0000
LONDON — Unions call off strike at BBC after job talks,2007-02-22T05:00:00+0000
Google will unveil communications and productivity software aimed at businesses that will be accessible over the Internet.,2007-02-22T05:00:00+0000
"Sony bought video-sharing Web site Grouper in August. Google picked up YouTube, the king of video sites, in October. Now comes a report that Microsoft has taken a look at Revver, yet another venture-backed video-sharing startup. CNET News.com reports that executives from Microsoft toured Revver’s Los Angeles headquarters last month to determine whether that company’s service could enhance Soapbox, Microsoft’s own, newly launched service. ",2007-02-22T21:06:51+0000
"Fox Interactive Media, the unit of News Corporation that operates MySpace, acquired the Strategic Data Corporation to help increase revenue from the popular social networking site.",2007-02-23T05:00:00+0000
Burnishing the image of a brand or company by forging ties with a philanthropy or charity is becoming increasingly popular on Madison Avenue.,2007-02-23T05:00:00+0000
Two recent cases of campaign-affiliated Web sites or anonymous writers serve as reminders of how wild the Web can be.,2007-02-23T23:17:51+0000
"NEW YORK — No one would mistake the Ask a Jew guy for Lonelygirl15, but these days the YouTube contributor Shmuel Tennenhaus is feeling like a hot commodity.",2007-02-26T05:00:00+0000
Yahoo and Google are facing a challenge from a tiny adversary named Quigo Technologies over contextual text ads online. ,2007-02-26T05:00:00+0000
NEW YORK — Niklas Zennstrom and Janus Friis made names for themselves as renegade Internet entrepreneurs by taking a conventional task like talking on the phone or listening to music and giving consumers an unconventional — and free — way to do it.,2007-02-26T05:00:00+0000
"NEW YORK — Google built an empire delivering advertisements across the Internet, and now it plans to distribute content from media companies just as aggressively.",2007-02-26T05:00:00+0000
"NEW YORK — Microsoft's drive into the health care market is just getting under way, but the company signaled Monday that one important ingredient in its plan would be a specialized search engine tailored to deliver useful medical information to consumers.",2007-02-26T05:00:00+0000
"NEW YORK — No one would mistake the Ask a Jew guy for Lonelygirl15, but these days the YouTube contributor Shmuel Tennenhaus is feeling like a hot commodity.",2007-02-26T05:00:00+0000
"NEW YORK — Google and Yahoo have been fighting it out over which company will dominate the online advertising business, with Google maintaining the upper hand so far.",2007-02-26T05:00:00+0000
The most popular YouTubers are being wooed by other video Web sites with promises of exposure and money.,2007-02-26T05:00:00+0000
"Google is working with Dow Jones, Condé Nast, Sony BMG Music and other large content companies to syndicate their video content on other Web sites.",2007-02-26T05:00:00+0000
" Talk that Microsoft might (or at least, should) acquire Yahoo has been going on for months. On Monday, TheStreet.com’s Vishesh Kumar joined the chorus, writing that Google‘s continued encroachment on Microsoft’s territory might force the software giant’s hand. Last week, Google, already the leader of the online search business, introduced an upgraded version of its applications suite, which directly targets Microsoft’s venerable Office product. ",2007-02-26T16:48:34+0000
"Joost, the new Web video venture of Niklas Zennstrom and Janus Friis, has struck the mother lode of television programming through its deal with Viacom.",2007-02-27T05:00:00+0000
Microsoft says its purchase of Medstory is part of an effort to build a suite of tools and services related to health care.  ,2007-02-27T05:00:00+0000
NEW YORK — Niklas Zennstrom and Janus Friis made names for themselves as renegade Internet entrepreneurs by taking conventional tasks like talking on the phone or listening to music and giving consumers an unconventional — and free — way to do it.,2007-02-27T05:00:00+0000
"HIGH FLYING More people are going abroad in style. International premium travel  that is, first-class and business-class flying  grew 4.3 percent last year compared with 2005, according to the International Air Transport Association. Premium travel on the trans-Atlantic routes, which represent 16.1 percent of international premium traffic (the biggest proportion when travel within Europe is not counted) rose 7.8 percent in December compared with December 2005, and rose an overall 3.5 percent for the year. Premium traffic on Europe to Asia routes and all routes to the Middle East continued to grow in double digits, said the group, which represents 250 world airlines. Worldwide there were about 2.1 billion passengers in 2006, and 10.5 percent of them flew premium classes, the group said.",2007-02-27T05:00:00+0000
The National Basketball Association announced a deal with the video-sharing site to create an authorized N.B.A. channel and sanction fans’ uploads.,2007-02-27T05:00:00+0000
"Executives at Google‘s YouTube might want to take a page out of the playbook of Niklas Zennstrom and Janus Friis. This time, the duo behind the file-sharing service Kazaa and the Internet telephone service Skype are dotting their i’s and crossing their t’s when it comes to their latest venture, the web video start-up Joost. Revenue-sharing agreements have been signed. Licenses have been granted.",2007-02-27T12:18:01+0000
"Unlike the last Internet boom, entrepreneurs in “Silicon Alley,” New York’s venture-capital community, is filled with older, more experienced entrepreneurs who focus more on long-term profits. Internet heavyweights like Google have opened up ambitious new offices in the Big Apple. But some things never change, according to The New York Sun’s Jay Akasie: Just like in the olden days, Silicon Alley still takes a distant second to the West Coast.",2007-02-27T17:01:30+0000
